date,day_of_week,month,year,quarter,revenue,sales,expenditure,profit,profit_margin,cumulative_revenue,cumulative_profit
2021-11-06,Saturday,November,2021,Q4,45193,51182,28896,16297,36.06,14002042,4069874
2021-11-07,Sunday,November,2021,Q4,33393,30254,29992,3401,10.18,14035435,4073275
2021-11-08,Monday,November,2021,Q4,76804,72295,28422,48382,62.99,14112239,4121657
2021-11-09,Tuesday,November,2021,Q4,53615,44549,30904,22711,42.36,14165854,4144368
2021-11-10,Wednesday,November,2021,Q4,70292,62491,34121,36171,51.46,14236146,4180539
2021-11-11,Thursday,November,2021,Q4,57697,47532,33060,24637,42.7,14293843,4205176
2021-11-12,Friday,November,2021,Q4,66280,65752,32533,33747,50.92,14360123,4238923
2021-11-13,Saturday,November,2021,Q4,42973,47321,31164,11809,27.48,14403096,4250732
2021-11-14,Sunday,November,2021,Q4,40001,33146,31534,8467,21.17,14443097,4259199
2021-11-15,Monday,November,2021,Q4,60531,58681,29644,30887,51.03,14503628,4290086
2021-11-16,Tuesday,November,2021,Q4,65269,72986,31583,33686,51.61,14568897,4323772
2021-11-17,Wednesday,November,2021,Q4,64021,73485,30844,33177,51.82,14632918,4356949
2021-11-18,Thursday,November,2021,Q4,67036,53990,28751,38285,57.11,14699954,4395234
2021-11-19,Friday,November,2021,Q4,53794,60171,30925,22869,42.51,14753748,4418103
2021-11-20,Saturday,November,2021,Q4,46461,48780,34604,11857,25.52,14800209,4429960
2021-11-21,Sunday,November,2021,Q4,45345,43876,32519,12826,28.29,14845554,4442786
2021-11-22,Monday,November,2021,Q4,61042,53389,31681,29361,48.1,14906596,4472147
2021-11-23,Tuesday,November,2021,Q4,52090,41295,32593,19497,37.43,14958686,4491644
2021-11-24,Wednesday,November,2021,Q4,73407,64978,30086,43321,59.01,15032093,4534965
2021-11-25,Thursday,November,2021,Q4,54933,61234,33176,21757,39.61,15087026,4556722
2021-11-26,Friday,November,2021,Q4,57358,45953,32116,25242,44.01,15144384,4581964
2021-11-27,Saturday,November,2021,Q4,42752,39989,29718,13034,30.49,15187136,4594998
2021-11-28,Sunday,November,2021,Q4,39060,36896,32958,6102,15.62,15226196,4601100
2021-11-29,Monday,November,2021,Q4,69485,63221,29252,40233,57.9,15295681,4641333
2021-11-30,Tuesday,November,2021,Q4,59813,51520,33892,25921,43.34,15355494,4667254
2021-12-01,Wednesday,December,2021,Q4,63107,65971,34281,28826,45.68,15418601,4696080
2021-12-02,Thursday,December,2021,Q4,60287,56225,30721,29566,49.04,15478888,4725646
2021-12-03,Friday,December,2021,Q4,74082,69592,33426,40656,54.88,15552970,4766302
2021-12-04,Saturday,December,2021,Q4,46297,45625,29880,16417,35.46,15599267,4782719
2021-12-05,Sunday,December,2021,Q4,45586,49800,32914,12672,27.8,15644853,4795391
2021-12-06,Monday,December,2021,Q4,69515,75080,29535,39980,57.51,15714368,4835371
2021-12-07,Tuesday,December,2021,Q4,66530,68419,30447,36083,54.24,15780898,4871454
2021-12-08,Wednesday,December,2021,Q4,76366,87018,34647,41719,54.63,15857264,4913173
2021-12-09,Thursday,December,2021,Q4,67714,62189,31828,35886,53.0,15924978,4949059
2021-12-10,Friday,December,2021,Q4,65874,60683,31580,34294,52.06,15990852,4983353
2021-12-11,Saturday,December,2021,Q4,46508,47501,34110,12398,26.66,16037360,4995751
2021-12-12,Sunday,December,2021,Q4,39975,34260,29992,9983,24.97,16077335,5005734
2021-12-13,Monday,December,2021,Q4,62857,53196,30742,32115,51.09,16140192,5037849
2021-12-14,Tuesday,December,2021,Q4,69019,72323,33526,35493,51.42,16209211,5073342
2021-12-15,Wednesday,December,2021,Q4,64755,57818,29416,35339,54.57,16273966,5108681
2021-12-16,Thursday,December,2021,Q4,75839,78210,28720,47119,62.13,16349805,5155800
2021-12-17,Friday,December,2021,Q4,76574,83886,30948,45626,59.58,16426379,5201426
2021-12-18,Saturday,December,2021,Q4,42231,33958,30701,11530,27.3,16468610,5212956
2021-12-19,Sunday,December,2021,Q4,40817,40493,28391,12426,30.44,16509427,5225382
2021-12-20,Monday,December,2021,Q4,65764,62695,28457,37307,56.73,16575191,5262689
2021-12-21,Tuesday,December,2021,Q4,72960,81581,28956,44004,60.31,16648151,5306693
2021-12-22,Wednesday,December,2021,Q4,65687,72248,30850,34837,53.03,16713838,5341530
2021-12-23,Thursday,December,2021,Q4,66690,77580,32659,34031,51.03,16780528,5375561
2021-12-24,Friday,December,2021,Q4,74313,78694,30739,43574,58.64,16854841,5419135
2021-12-25,Saturday,December,2021,Q4,31347,27226,31083,264,0.84,16886188,5419399
2021-12-26,Sunday,December,2021,Q4,44584,37473,28618,15966,35.81,16930772,5435365
2021-12-27,Monday,December,2021,Q4,75076,70969,28818,46258,61.61,17005848,5481623
2021-12-28,Tuesday,December,2021,Q4,66651,56521,30331,36320,54.49,17072499,5517943
2021-12-29,Wednesday,December,2021,Q4,71558,76856,28834,42724,59.71,17144057,5560667
2021-12-30,Thursday,December,2021,Q4,73700,73225,30439,43261,58.7,17217757,5603928
2021-12-31,Friday,December,2021,Q4,77700,84673,34488,43212,55.61,17295457,5647140
